year,carrier,carrier_name,airport,airport_name,security_delay,top_five
2018,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",107,TRUE
2018,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",145,TRUE
2018,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18,TRUE
2018,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2,TRUE
2018,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",11,TRUE
2018,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",196,TRUE
2018,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1240,TRUE
2018,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",180,TRUE
2018,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",122,FALSE
2018,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",18,FALSE
2018,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",125,FALSE
2018,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",408,FALSE
2018,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",70,FALSE
2018,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",82,FALSE
2018,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",139,FALSE
2018,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",690,FALSE
2018,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",71,FALSE
2018,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",56,FALSE
2018,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",18,FALSE
2018,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",113,FALSE
2018,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29,FALSE
2018,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",166,FALSE
2018,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1260,FALSE
2018,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",272,FALSE
2018,OH,PSA Airlines Inc.,BGR,"Bangor, ME: Bangor International",16,FALSE
2018,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB/MidAmerica",30,FALSE
2018,AS,Alaska Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",15,FALSE
2018,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",81,FALSE
2018,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",28,FALSE
2018,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",4,FALSE
2018,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",11,FALSE
2018,9E,Endeavor Air Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",85,FALSE
2018,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",17,FALSE
2018,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",13,FALSE
2018,AA,American Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",150,FALSE
2018,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",106,FALSE
2018,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",59,FALSE
2018,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",45,FALSE
2018,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",617,FALSE
2018,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",157,FALSE
2018,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",77,FALSE
2018,MQ,Envoy Air,BOS,"Boston, MA: Logan International",14,FALSE
2018,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",752,FALSE
2018,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",424,FALSE
2018,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",304,FALSE
2018,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",71,FALSE
2018,VX,Virgin America,BOS,"Boston, MA: Logan International",53,FALSE
2018,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",6,FALSE
2018,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",156,FALSE
2018,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",28,FALSE
2018,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",19,FALSE
2018,AA,American Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",24,FALSE
2018,9E,Endeavor Air Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",191,FALSE
2018,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",19,FALSE
2018,YV,Mesa Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",23,FALSE
2018,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",515,FALSE
2018,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",3,FALSE
2018,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",106,FALSE
2018,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",501,FALSE
2018,9E,Endeavor Air Inc.,BTV,"Burlington, VT: Burlington International",8,FALSE
2018,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",12,FALSE
2018,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",51,FALSE
2018,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",47,FALSE
2018,AA,American Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",10,FALSE
2018,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",41,FALSE
2018,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",5,FALSE
2018,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",120,FALSE
2018,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",46,FALSE
2018,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",147,FALSE
2018,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",34,FALSE
2018,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",61,FALSE
2018,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",1,FALSE
2018,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",42,FALSE
2018,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",1408,FALSE
2018,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",20,FALSE
2018,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",2,FALSE
2018,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",6,FALSE
2018,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",1247,FALSE
2018,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",151,FALSE
2018,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",9,FALSE
2018,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",28,FALSE
2018,9E,Endeavor Air Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",33,FALSE
2018,MQ,Envoy Air,CHO,"Charlottesville, VA: Charlottesville Albemarle",29,FALSE
2018,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",12,FALSE
2018,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",25,FALSE
2018,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",57,FALSE
2018,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",2647,FALSE
2018,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",16,TRUE
2018,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",1185,TRUE
2018,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago OHare International",31,TRUE
2018,MQ,Envoy Air,ORD,"Chicago, IL: Chicago OHare International",667,TRUE
2018,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago OHare International",53,TRUE
2018,YX,Republic Airline,ORD,"Chicago, IL: Chicago OHare International",81,TRUE
2018,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago OHare International",1691,TRUE
2018,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago OHare International",509,TRUE
2018,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago OHare International",15,TRUE
2018,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",23,FALSE
2018,B6,JetBlue Airways,STX,"Christiansted, VI: Henry E. Rohlsen",263,FALSE
2018,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",118,FALSE
2018,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",240,FALSE
2018,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",10,FALSE
2018,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",243,FALSE
2018,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,FALSE
2018,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",57,FALSE
2018,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",33,FALSE
2018,G4,Allegiant Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",6,FALSE
2018,AA,American Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",25,FALSE
2018,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",30,FALSE
2018,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",99,FALSE
2018,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",63,FALSE
2018,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",136,FALSE
2018,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",40,FALSE
2018,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",29,FALSE
2018,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",25,FALSE
2018,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",39,FALSE
2018,AA,American Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",253,FALSE
2018,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",21,FALSE
2018,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",45,FALSE
2018,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",40,FALSE
2018,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",111,FALSE
2018,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",39,FALSE
2018,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",223,FALSE
2018,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",223,FALSE
2018,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",26,FALSE
2018,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",30,FALSE
2018,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",14,FALSE
2018,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",44,FALSE
2018,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",1026,FALSE
2018,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11,TRUE
2018,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2334,TRUE
2018,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",521,TRUE
2018,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",912,TRUE
2018,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",58,TRUE
2018,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",341,TRUE
2018,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",38,FALSE
2018,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",131,FALSE
2018,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",45,FALSE
2018,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",17,FALSE
2018,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",609,FALSE
2018,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",112,FALSE
2018,YX,Republic Airline,DEN,"Denver, CO: Denver International",34,FALSE
2018,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",693,FALSE
2018,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",1764,FALSE
2018,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",36,FALSE
2018,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",15,FALSE
2018,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",7,FALSE
2018,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",68,FALSE
2018,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",14,FALSE
2018,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",467,FALSE
2018,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",206,FALSE
2018,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",10,FALSE
2018,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",33,FALSE
2018,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",183,FALSE
2018,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",23,FALSE
2018,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",280,FALSE
2018,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",354,FALSE
2018,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",114,FALSE
2018,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",132,FALSE
2018,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",269,FALSE
2018,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",264,FALSE
2018,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",2,FALSE
2018,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",151,FALSE
2018,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",138,FALSE
2018,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",14,FALSE
2018,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",7,FALSE
2018,OH,PSA Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",3,FALSE
2018,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",16,FALSE
2018,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",3,FALSE
2018,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",35,FALSE
2018,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",25,FALSE
2018,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",29,FALSE
2018,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",25,FALSE
2018,YV,Mesa Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",12,FALSE
2018,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",60,FALSE
2018,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",12,FALSE
2018,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",81,FALSE
2018,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",136,FALSE
2018,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",81,FALSE
2018,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",119,FALSE
2018,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",785,FALSE
2018,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1232,FALSE
2018,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",361,FALSE
2018,VX,Virgin America,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",12,FALSE
2018,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",99,FALSE
2018,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",210,FALSE
2018,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",353,FALSE
2018,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",37,FALSE
2018,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",20,FALSE
2018,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",100,FALSE
2018,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",90,FALSE
2018,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",64,FALSE
2018,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",61,FALSE
2018,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",60,FALSE
2018,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",141,FALSE
2018,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",169,FALSE
2018,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",24,FALSE
2018,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",149,FALSE
2018,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",8,FALSE
2018,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",55,FALSE
2018,OH,PSA Airlines Inc.,PGV,"Greenville, NC: Pitt Greenville",10,FALSE
2018,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",54,FALSE
2018,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",79,FALSE
2018,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9,FALSE
2018,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",11,FALSE
2018,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",19,FALSE
2018,AA,American Airlines Inc.,BDL,"Hartford, CT: Bradley International",177,FALSE
2018,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",83,FALSE
2018,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",55,FALSE
2018,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",18,FALSE
2018,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",323,FALSE
2018,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",34,FALSE
2018,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",18,FALSE
2018,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",16,FALSE
2018,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",16,FALSE
2018,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",25,FALSE
2018,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",270,FALSE
2018,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",27,FALSE
2018,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",378,FALSE
2018,VX,Virgin America,HNL,"Honolulu, HI: Daniel K Inouye International",16,FALSE
2018,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",97,FALSE
2018,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1188,FALSE
2018,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",127,FALSE
2018,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",59,FALSE
2018,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",120,FALSE
2018,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",1492,FALSE
2018,9E,Endeavor Air Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",55,FALSE
2018,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",13,FALSE
2018,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",36,FALSE
2018,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",88,FALSE
2018,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",37,FALSE
2018,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",12,FALSE
2018,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",15,FALSE
2018,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",67,FALSE
2018,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",9,FALSE
2018,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",2,FALSE
2018,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",469,FALSE
2018,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",352,FALSE
2018,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",22,FALSE
2018,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",10,FALSE
2018,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",65,FALSE
2018,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",57,FALSE
2018,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",9,FALSE
2018,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",77,FALSE
2018,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",64,FALSE
2018,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",25,FALSE
2018,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",25,FALSE
2018,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",191,FALSE
2018,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",150,FALSE
2018,OO,SkyWest Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",113,FALSE
2018,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",18,FALSE
2018,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",188,FALSE
2018,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",194,FALSE
2018,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",186,FALSE
2018,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",297,FALSE
2018,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",44,FALSE
2018,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",27,FALSE
2018,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",94,FALSE
2018,9E,Endeavor Air Inc.,MCI,"Kansas City, MO: Kansas City International",91,FALSE
2018,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",26,FALSE
2018,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",9,FALSE
2018,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",519,FALSE
2018,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",11,FALSE
2018,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",24,FALSE
2018,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",18,FALSE
2018,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",84,FALSE
2018,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",54,FALSE
2018,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",178,FALSE
2018,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",83,FALSE
2018,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",2,FALSE
2018,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",21,FALSE
2018,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",26,FALSE
2018,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",19,FALSE
2018,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",153,FALSE
2018,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",273,FALSE
2018,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",413,FALSE
2018,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",8,FALSE
2018,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",41,FALSE
2018,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",100,FALSE
2018,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",13,FALSE
2018,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",1386,FALSE
2018,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",632,FALSE
2018,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",33,FALSE
2018,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",20,FALSE
2018,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",89,FALSE
